asenta_id|zipcode_id|a_name|a_type
28773|19466|Cantarrana|Barrio
28774|19466|Galeana|Barrio
28775|19466|Las Flores|Barrio
28776|19466|Las Hormigas|Barrio
28777|19466|San Pedro Tapanatepec Centro|Colonia
28778|19466|Unidad Agrícola|Barrio
28779|19477|El Estudiante|Colonia
28780|19477|Los Pinos|Colonia
28781|19477|Luis Donaldo Colosio|Colonia
28782|19477|Plan de Roman|Colonia
28783|19477|San Pedro|Barrio
28784|19477|San Pedro Totolapan Centro|Colonia
28785|19477|Trapichito|Colonia
28786|19477|Vista Hermosa|Colonia
28787|19477|Yeguri|Barrio
28788|19479|México|Colonia
28789|19479|Rio Grande Centro|Colonia
28790|19479|Roma|Colonia
28791|19479|Tepeyac|Colonia
28792|19480|San Jose Manialtepec|Rancho o Ranchería
28793|19481|El Mirador|Colonia
28794|19482|Benito Juárez|Colonia
28795|19482|Las Flores|Colonia
28796|19482|La Torre|Colonia
28797|19482|Loma Bonita|Colonia
28798|19483|Balbuena|Colonia
28799|19483|Cuauhtémoc|Colonia
28800|19483|El Corozal|Colonia
28801|19483|La Cruz|Barrio
28802|19483|La Guadalupana|Colonia
28803|19483|La Perla|Fraccionamiento
28804|19483|La Soledad|Colonia
28805|19483|Vicente Guerrero|Colonia
28806|19484|Emiliano Zapata|Colonia
28807|19484|Valle Verde|Colonia
28808|19485|Costa Azul|Fraccionamiento
28809|19485|Lindavista|Colonia
28810|19535|Guadalupe|Barrio
28811|19535|San Jose|Barrio
28812|19535|San Miguel|Barrio
28813|19535|San Pedro|Barrio
28814|19535|San Sebastián|Barrio
28815|19535|San Sebastián Tecomaxtlahuaca Centro|Colonia
28816|19535|Santa Rosa|Barrio
28817|19579|El Anonal|Colonia
28818|19579|El Pedregal|Colonia
28819|19579|La Laguna|Colonia
28820|19579|Santa Cruz Itundujia Centro|Colonia
28821|19579|Terán|Colonia
28822|19621|Adolfo Lopez Mateos|Colonia
28823|19621|Benito Juárez|Colonia
28824|19621|Capulín|Colonia
28825|19621|Cruz Llarada|Colonia
28826|19621|Del Valle|Colonia
28827|19621|El Calvario|Fraccionamiento
28828|19621|El Mirador|Colonia
28829|19621|El Nuevo Milenio|Colonia
28830|19621|Emiliano Zapata|Colonia
28831|19621|Guadalupe|Colonia
28832|19621|Hermosa Provincia|Colonia
28833|19621|Heroica Ciudad de Tlaxiaco Centro|Colonia
28834|19621|Ita-luu|Unidad Habitacional
28835|19621|Jardines del Pedregal|Colonia
28836|19621|Kilómetro 54.5|Colonia
28837|19621|La Arboleda|Colonia
28838|19621|La Cascada|Colonia
28839|19621|La Fundidora|Colonia
28840|19621|La Ladrillera|Colonia
28841|19621|La Lobera|Colonia
28842|19621|La Mixteca|Colonia
28843|19621|La Rivera|Colonia
28844|19621|Lázaro Cárdenas|Colonia
28845|19621|Lindavista|Colonia
28846|19621|Llano Yosquee|Colonia
28847|19621|Loma de Las Manzanas|Colonia
28848|19621|Loma Zata|Colonia
28849|19621|Manuel Gómez Martínez|Colonia
28850|19621|Morelos|Colonia
28851|19621|Oaxaca|Colonia
28852|19621|Quetzalcoatl|Colonia
28853|19621|Ricardo Flores Magón|Colonia
28854|19621|San Bartolo|Barrio
28855|19621|San Diego|Barrio
28856|19621|San Miguel|Barrio
28857|19621|San Nicolás|Barrio
28858|19621|San Pedro|Barrio
28859|19621|San Sebastián|Barrio
28860|19621|Yosove|Fraccionamiento
28861|19665|Bahías de Huatulco|Aeropuerto
28862|19665|Base Naval|Aeropuerto
28863|19665|Beta Centauro|Condominio
28864|19665|Capitán 1|Condominio
28865|19665|Capitán 2|Condominio
28866|19665|Capitán 3|Condominio
28867|19665|Chahue|Residencial
28868|19665|Conjunto Framboyán|Conjunto Habitacional
28869|19665|Coyula|Fraccionamiento
28870|19665|Los Mangos|Condominio
28871|19665|Mirador|Conjunto Habitacional
28872|19665|Pacífico|Condominio
28873|19665|Procic|Condominio
28874|19665|Santa Cruz Sector A|Colonia
28875|19665|Sector B|Colonia
28876|19665|Sector C|Colonia
28877|19665|Sector E|Colonia
28878|19665|Sector F|Colonia
28879|19665|Sector H|Colonia
28880|19665|Sector H3|Colonia
28881|19665|Sector I|Colonia
28882|19665|Sector L|Colonia
28883|19665|Sector M|Colonia
28884|19665|Sector P|Colonia
28885|19665|Sector R|Colonia
28886|19665|Sector S|Colonia
28887|19665|Sector T|Colonia
28888|19666|Campo de Golf|Residencial
28889|19666|El Arrocito|Colonia
28890|19666|La Bocana|Fraccionamiento
28891|19666|Puente Copalita|Pueblo
28892|19666|Río Tangolunda (La Jabalina)|Rancho o Ranchería
28893|19666|Sector J|Ampliación
28894|19666|Sector J|Colonia
28895|19666|Sector K|Unidad Habitacional
28896|19666|Sector O|Colonia
28897|19666|Sector U|Colonia
28898|19666|Sector U2|Colonia
28899|19666|Sector U2 B|Colonia
28900|19666|Sector U2 Norte|Colonia
28901|19666|Sector U2 Sur|Colonia
28902|19666|Sector V|Colonia
28903|19666|Vicente Guerrero 2a Etapa|Unidad Habitacional
28904|19666|Vicente Guerrero 3a Etapa|Unidad Habitacional
28905|19666|Vicente Guerrero Infonavit|Unidad Habitacional
28906|19667|Bahía de Conejo|Colonia
28907|19667|Balcones Tangolunda|Colonia
28908|19667|Punta Tangolunda|Zona Comercial
28909|19667|Zona Hotelera Tangolunda|Colonia
28910|19668|8 de Diciembre|Colonia
28911|19668|Barrio Nuevo|Colonia
28912|19668|Cuapinolito|Colonia
28913|19668|De La Cruz|Colonia
28914|19668|El Maguey|Barrio
28915|19668|Frailillo|Colonia
28916|19668|Guarumbo|Colonia
28917|19668|Hondura Del Topo|Barrio
28918|19668|La Gradera|Colonia
28919|19668|La Poza|Barrio
28920|19668|Las Palmas|Colonia
28921|19668|Morelos|Colonia
28922|19668|Paso Ancho|Colonia
28923|19668|Rio Laje|Colonia
28924|19668|Santa Maria Huatulco Centro|Colonia
28925|19668|Tamarindo|Colonia
28926|19668|Techal Blanco|Barrio
28927|19668|Unidad Deportiva|Colonia
28928|19668|Vicente Guerrero|Colonia
28929|19788|Jamiltepec Centro|Colonia
28930|19789|Del Hospital|Barrio
28931|19789|Grande|Barrio
28932|19789|La Pastora|Barrio
28933|19789|San Jacinto|Barrio
28934|19789|Sección 3a|Colonia
28935|19789|Yutho|Barrio
28936|19790|Chico|Barrio
28937|19790|El Ranchito Quebradora|Barrio
28938|19790|La Guadalupe|Barrio
28939|19790|Noyuco|Barrio
28940|19791|Miramar|Colonia
28941|19792|Aviación|Colonia
28942|19805|95 Batallón de Infantería|Unidad Habitacional
28943|19805|Aviación|Colonia
28944|19805|Del Maestro|Colonia
28945|19805|Guadalupe|Colonia
28946|19805|La Esperanza|Colonia
28947|19805|Las Américas|Colonia
28948|19805|La Soledad|Colonia
28949|19805|Las Pilas|Colonia
28950|19805|Lázaro Cárdenas|Colonia
28951|19805|Los Pinos|Colonia
28952|19805|Primero de Julio|Colonia
28953|19805|Progreso|Barrio
28954|19805|San Florencio|Barrio
28955|19805|San Pedro El Alto|Barrio
28956|19805|San Pedro El Bajo|Barrio
28957|19805|Santa Cruz|Colonia
28958|19805|Santiago Juxtlahuaca Centro|Colonia
28959|19805|Santo Domingo|Barrio
28960|19805|Santo Niño de Atocha|Colonia
28961|19861|Pinotepa Nacional Centro|Colonia
28962|19862|Cbta|Barrio
28963|19862|El Dispensario|Barrio
28964|19862|El Panteón|Barrio
28965|19862|El Rastro|Barrio
28966|19862|La Raya|Rancho o Ranchería
28967|19862|Las Flores I|Barrio
28968|19862|La Soledad|Colonia
28969|19862|Magisterial|Unidad Habitacional
28970|19863|Benito Juárez|Colonia
28971|19863|Chico|Barrio
28972|19863|Laboratorio|Barrio
28973|19863|Miramar|Colonia
28974|19863|Santa Cruz|Colonia
28975|19863|Uci de Ball|Colonia
28976|19863|Vicente Guerrero|Colonia
28977|19863|Viva|Fraccionamiento
28978|19863|Yutacu|Barrio
28979|19863|Zapote Alto|Barrio
28980|19863|Zapote Bajo|Barrio
28981|19864|20 de Noviembre|Colonia
28982|19864|47o Batallón de Infantería|Fraccionamiento
28983|19864|5 de Mayo|Colonia
28984|19864|CFE|Unidad Habitacional
28985|19864|Del Calvario|Barrio
28986|19864|El Mirador|Colonia
28987|19864|El Puente|Barrio
28988|19864|Ignacio Zaragoza|Colonia
28989|19864|Loma Larga|Rancho o Ranchería
28990|19864|López Obrador|Colonia
28991|19864|Militar|Unidad Habitacional
28992|19864|Nuevo|Barrio
28993|19864|Porvenir|Colonia
28994|19864|Reforma|Colonia
28995|19864|Torres de La Libertad|Colonia
28996|19865|Aviación|Colonia
28997|19865|Cuauhtémoc|Colonia
28998|19865|Guadalupe|Colonia
28999|19865|La Posta|Barrio
29000|19865|Ñuzaca|Barrio
29001|19865|San Isidro|Fraccionamiento
29002|19865|Shininuu|Barrio
29003|19870|Agua Buena|Barrio
29004|19870|Aguacatal|Barrio
29005|19870|Atayuco|Barrio
29006|19870|El Peñasco|Barrio
29007|19870|La Arena|Barrio
29008|19870|La Reforma|Barrio
29009|19870|La Santa Cruz|Barrio
29010|19870|Las Limas|Barrio
29011|19870|Lázaro Cárdenas|Colonia
29012|19870|Los Tunillos|Barrio
29013|19870|Nuevo|Barrio
29014|19870|Santiago Suchilquitongo Centro|Colonia
29015|19870|Tetiche|Barrio
29016|19949|15 de Septiembre|Colonia
29017|19949|19 de Marzo|Colonia
29018|19949|23 de Noviembre|Unidad Habitacional
29019|19949|Alejandro Cruz Martínez|Colonia
29020|19949|Benito Juárez|Colonia
29021|19949|El Cairo|Colonia
29022|19949|El Cerrito|Barrio
29023|19949|El Guayacán|Colonia
29024|19949|El Jordan|Colonia
29025|19949|El Pitayal|Fraccionamiento
29026|19949|El Zapotal|Fraccionamiento
29027|19949|Emiliano Zapata|Colonia
29028|19949|Flor de Azalea|Colonia
29029|19949|Guichivere|Barrio
29030|19949|Guiengola|Fraccionamiento
29031|19949|Industrial|Colonia
29032|19949|Infonavit Sandunga|Unidad Habitacional
29033|19949|Jalisco|Barrio
29034|19949|Laborio|Barrio
29035|19949|La Ladrillera|Colonia
29036|19949|La Noria|Fraccionamiento
29037|19949|La Raza|Colonia
29038|19949|Las Flores|Fraccionamiento
29039|19949|La Soledad|Barrio
29040|19949|Las Pilas|Rancho o Ranchería
29041|19949|Las Tejas|Rancho o Ranchería
29042|19949|Lieza|Barrio
29043|19949|Lopez Portillo|Colonia
29044|19949|Los Tamarindos|Fraccionamiento
29045|19949|Pearson|Colonia
29046|19949|Residencial la Noria|Residencial
29047|19949|San Antonio|Barrio
29048|19949|San Jacinto|Barrio
29049|19949|San Jerónimo|Barrio
29050|19949|San Juanico|Barrio
29051|19949|San Luis Rey|Colonia
29052|19949|San Pablo|Colonia
29053|19949|San Sebastián|Barrio
29054|19949|Santa Cruz Togolaba|Barrio
29055|19949|Santa Elena|Fraccionamiento
29056|19949|Santa Maria|Barrio
29057|19949|Santo Domingo Tehuantepec Centro|Colonia
29058|19949|Sección 3a de Santa Cruz Togolaba|Barrio
29059|19949|Sección 4a de Santa Cruz Togolaba|Barrio
29060|19949|Sección Corona|Colonia
29061|19949|Siglo XXI|Fraccionamiento
29062|19949|Tagolaba|Fraccionamiento
29063|19949|Villas Del Sol|Fraccionamiento
29064|19949|Vixhana|Barrio
29065|20009|El Sabino|Colonia
29066|20009|Guadalupe|Colonia
29067|20009|Tamazulapan Centro|Colonia
29068|20019|Benito Juárez|Colonia
29069|20019|Emiliano Zapata|Colonia
29070|20019|Guadalupe Victoria|Colonia
29071|20019|Las Arboledas|Colonia
29072|20019|Miguel Hidalgo|Colonia
29073|20019|San Jerónimo|Colonia
29074|20019|San Miguel|Colonia
29075|20019|Teotitlan de Flores Magón Centro|Colonia
29076|20019|Vázquez Colmenares|Colonia
29077|20039|Tlacolula de Matamoros Centro|Colonia
29078|20040|3 Piedras|Colonia
29079|20040|Ciudad Yagul|Fraccionamiento
29080|20040|Emiliano Zapata|Colonia
29081|20040|Hirigoyen|Colonia
29082|20040|Lomas de Santa Ana|Colonia
29083|20040|Lomita|Colonia
29084|20040|Nueva|Colonia
29085|20040|Paraje Yasibb|Colonia
29086|20040|San Jose|Colonia
29087|20040|Tenería|Colonia
29088|20041|El Tepeyac|Colonia
29089|20041|La Chicuela|Colonia
29090|20041|Santa Paula|Colonia
29091|20059|1ra Sección|Colonia
29092|20059|Arenas|Colonia
29093|20059|Inocente|Barrio
29094|20059|Lázaro Cárdenas|Barrio
29095|20059|Palmero|Barrio
29096|20059|Pasión Blanca|Barrio
29097|20059|Pescador|Barrio
29098|20059|Unión Hidalgo Centro|Colonia
29099|20059|Venteño|Barrio
29100|20062|12 de Marzo|Colonia
29101|20062|Chinanteca|Colonia
29102|20062|Ejidal|Colonia
29103|20062|El Arenal|Colonia
29104|20062|Isleta Del Fin|Colonia
29105|20062|La Gran Lucha|Ejido
29106|20062|Las Piedras|Colonia
29107|20062|Municipal|Colonia
29108|20062|Playa Bruja|Colonia
29109|20062|Playa Del Rio|Colonia
29110|20062|San Juan Bautista Valle Nacional Centro|Colonia
29111|20077|Benito Juárez|Colonia
29112|20077|Del Carmen|Barrio
29113|20077|De Lexio|Barrio
29114|20077|Del Niño|Barrio
29115|20077|La Guadalupe|Barrio
29116|20077|La Purísima|Barrio
29117|20077|La Soledad|Barrio
29118|20077|San Jacinto|Barrio
29119|20077|San Jose|Barrio
29120|20077|San Pablo La Raya|Barrio
29121|20077|San Pedro|Barrio
29122|20077|San Sebastián|Barrio
29123|20077|Zaachila|Pueblo
29124|20088|El Pajarito|Barrio
29125|20088|Expiracion|Barrio
29126|20088|San Antonio|Barrio
29127|20088|San Jose|Barrio
29128|20088|San Juan|Barrio
29129|20088|San Lorenzo|Barrio
29130|20088|Zimatlan de Alvarez Centro|Colonia
29131|20107|3 Cruces 1a Secc|Barrio
29132|20107|3 Cruces 2a Secc|Barrio
29133|20107|Acatlán de Osorio Centro|Colonia
29134|20107|Bellavista|Barrio
29135|20107|Del Maestro|Colonia
29136|20107|FOVISSSTE|Unidad Habitacional
29137|20107|La Palma|Barrio
29138|20107|La Providencia|Colonia
29139|20107|La Trinidad 1a. Sección|Barrio
29140|20107|La Trinidad 2a. Sección|Barrio
29141|20107|San Antonio|Barrio
29142|20107|San Cristóbal 1a Secc|Barrio
29143|20107|San Cristóbal 2a Secc|Barrio
29144|20107|San Gabriel|Barrio
29145|20107|San José|Barrio
29146|20107|San Juan|Barrio
29147|20107|San Luis|Barrio
29148|20107|San Miguel|Barrio
29149|20107|San Rafael|Barrio
29150|20107|Santa Ana|Fraccionamiento
29151|20107|Santa Rosa|Fraccionamiento
29152|20154|20 de Noviembre|Colonia
29153|20154|Amozoc Centro|Colonia
29154|20154|Concepción Capulac|Barrio
29155|20154|Cuauhyocan|Fraccionamiento
29156|20154|De Santiago|Barrio
29157|20154|El Carmen|Colonia
29158|20154|Las Animas|Colonia
29159|20154|Las Cruces|Colonia
29160|20154|Pinos del Sur|Colonia
29161|20154|San Andrés las Vegas|Colonia
29162|20154|San Antonio|Barrio
29163|20154|San José de las Flores|Colonia
29164|20154|San José la Laguna|Colonia
29165|20154|San José Victoria|Barrio
29166|20154|San Juan de los Lagos|Colonia
29167|20154|San Miguel Cuautenco|Barrio
29168|20154|San Miguel Cuautenco|Colonia
29169|20154|Santo Ángel|Barrio
29170|20154|Tepalcayuca|Barrio
29171|20154|Vallartito|Barrio
29172|20181|Atlixco Centro|Colonia
29173|20182|Huerta de San José|Colonia
29174|20182|La Guardia|Colonia
29175|20182|La Providencia|Colonia
29176|20182|Las Nieves|Colonia
29177|20182|Lomas de Acatocha|Colonia
29178|20182|Lomas de Temascalapa|Colonia
29179|20182|Los Angeles|Colonia
29180|20182|Los Soles|Rancho o Ranchería
29181|20183|San Alfonso|Colonia
29182|20184|Aensca el Barreal|Colonia
29183|20184|Atlixco 90|Colonia
29184|20184|El Cerril|Colonia
29185|20184|Vista Hermosa|Colonia
29186|20185|Aesca los Llanos|Colonia
29187|20185|Agua Verde|Colonia
29188|20185|Ahuehuetes|Colonia
29189|20185|Benito Juárez|Colonia
29190|20186|Xalpatlaco INFONAVIT|Unidad Habitacional
29191|20187|El Popo|Colonia
29192|20187|Ex Rancho Gamboa|Rancho o Ranchería
29193|20187|Solares Chicos|Colonia
29194|20187|Solares Grandes|Colonia
29195|20188|7 de Enero|Colonia
29196|20189|FOVISSSTE|Unidad Habitacional
29197|20190|Altavista|Colonia
29198|20190|Maximino Ávila Camacho|Colonia
29199|20190|Ricardo Flores Magón|Colonia
29200|20191|La Soledad|Colonia
29201|20191|Ricardo Treviño|Colonia
29202|20191|San Juan de Dios|Colonia
29203|20191|Santa Rosa Chapulapa|Colonia
29204|20192|Álvaro Obregón|Colonia
29205|20192|Hogar del Obrero|Colonia
29206|20192|La Concordia|Colonia
29207|20192|Prado Sur|Colonia
29208|20193|Revolución|Colonia
29209|20194|Del Carmen|Colonia
29210|20194|Guadalupe Victoria|Colonia
29211|20194|La Carolina|Colonia
29212|20194|San José Cuauhtémoc|Colonia
29213|20194|Santa Mónica|Colonia
29214|20195|Francisco I Madero|Colonia
29215|20195|La Alfonsina|Colonia
29216|20195|La Hacienda|Fraccionamiento
29217|20195|Militar|Unidad Habitacional
29218|20195|Valle Sur|Colonia
29219|20196|El Encanto|Rancho o Ranchería
29220|20196|Los Virreyes|Colonia
29221|20196|Val de Cristo|Colonia
29222|20197|Campestre el Cristo|Fraccionamiento
29223|20197|Campestre la Moraleda|Fraccionamiento
29224|20197|Campestre las Calandrias|Fraccionamiento
29225|20198|El Pedregal|Colonia
29226|20198|Santa Cruz|Colonia
29227|20199|Tepeyac|Colonia
29228|20277|Fuentes del Molino 1ra Sección|Fraccionamiento
29229|20277|Fuentes del Molino 2ra Sección|Residencial
29230|20277|La Joya|Fraccionamiento
29231|20277|Rincón de San Andrés|Fraccionamiento
29232|20277|San Juan Cuautlancingo Centro|Colonia
29233|20277|Villas el Marqués|Fraccionamiento
29234|20277|Vw los Pinos|Colonia
29235|20278|4 Caminos|Unidad Habitacional
29236|20278|Santa María II|Colonia
29237|20278|Villas Alcanfores|Fraccionamiento
29238|20278|Villas Uranga|Fraccionamiento
29239|20279|Fuerte de Guadalupe|Colonia
29240|20279|Lomas de San Juan|Colonia
29241|20279|Remedios|Colonia
29242|20280|Conjunto los Olivos|Unidad Habitacional
29243|20280|Nuevo León|Colonia
29244|20280|Villas de Cuautlancingo|Unidad Habitacional
29245|20305|Anagsa|Unidad Habitacional
29246|20305|Bosques de San José|Colonia
29247|20305|Carmen Serdán|Unidad Habitacional
29248|20305|Ciudad Serdán Centro|Colonia
29249|20305|De Cosomaloapan|Barrio
29250|20305|De Guadalupe|Barrio
29251|20305|De Guadalupe|Colonia
29252|20305|De Jesús|Barrio
29253|20305|De la Concepción|Barrio
29254|20305|Del Santuario|Barrio
29255|20305|De San Juan|Barrio
29256|20305|Enrique Martínez Marquez|Unidad Habitacional
29257|20305|FOVISSSTE|Unidad Habitacional
29258|20305|INFONAVIT|Unidad Habitacional
29259|20305|ISSSTE|Unidad Habitacional
29260|20305|La Cuchilla|Barrio
29261|20305|La Gloria|Colonia
29262|20305|Las Palmas|Fraccionamiento
29263|20305|San Francisco|Barrio
29264|20305|Santa Ana|Colonia
29265|20305|Santa Cruz|Colonia
29266|20305|Sidose 1 28 de Agosto|Unidad Habitacional
29267|20305|Sidose 2 Fuentes de Guadalupe|Unidad Habitacional
29268|20305|Sidose 3 Santa Elena|Unidad Habitacional
29269|20305|Sidose 4 Vica|Unidad Habitacional
29270|20445|Huauchinango Centro|Colonia
29271|20446|Agua Blanca|Colonia
29272|20446|El Cerrito|Barrio
29273|20446|Independencia|Colonia
29274|20446|Los Pinos|Fraccionamiento
29275|20446|Morelos|Colonia
29276|20446|Petrolera|Colonia
29277|20446|San Francisco|Barrio
29278|20446|Santa Dora|Colonia
29279|20446|Texcapa|Colonia
29280|20447|5 de Octubre|Fraccionamiento
29281|20447|Capulines|Colonia
29282|20447|Chapultepec|Colonia
29283|20447|Guadalupe|Fraccionamiento
29284|20447|La Cumbre|Colonia
29285|20448|Balcones de la Herradura|Fraccionamiento
29286|20448|Bienestar para tu Familia|Fraccionamiento
29287|20448|El Llano de Buenavista|Fraccionamiento
29288|20448|El Mirador I|Colonia
29289|20448|El Ocotal|Colonia
29290|20448|Hortalizas|Fraccionamiento
29291|20448|La Mesita|Colonia
29292|20448|Lomas de Bellavista|Fraccionamiento
29293|20448|Magisterial del Milenio|Fraccionamiento
29294|20448|Nueva Aurora|Fraccionamiento
29295|20448|Piedras Pintadas|Fraccionamiento
29296|20449|14 de Octubre|Colonia
29297|20449|Adolfo López Mateos|Colonia
29298|20449|Aguacatitla|Colonia
29299|20449|Constitución|Colonia
29300|20449|Cruz del Milagro|Colonia
29301|20449|El Mirador II|Colonia
29302|20449|Los Positos|Fraccionamiento
29303|20449|Monterrey|Fraccionamiento
29304|20449|Proyecto 2000|Fraccionamiento
29305|20449|Santa Catarina|Colonia
29306|20449|Santa Cruz|Colonia
29307|20451|Atzopic|Colonia
29308|20451|Carmen Serdán|Fraccionamiento
29309|20451|Electricista|Colonia
29310|20451|Emiliano Zapata|Fraccionamiento
29311|20451|FOVISSSTE|Colonia
29312|20451|FSTSE|Fraccionamiento
29313|20451|INFONAVIT Zacamila|Fraccionamiento
29314|20451|La Villa|Colonia
29315|20451|Lomas del Paraíso|Fraccionamiento
29316|20451|Luis Donaldo Colosio|Fraccionamiento
29317|20451|Miguel Hidalgo|Colonia
29318|20451|Rancho Viejo|Colonia
29319|20451|Sección 39|Fraccionamiento
29320|20451|Tlalcoyunga|Congregación
29321|20451|Valle Fénix|Fraccionamiento
29322|20452|Benito Juárez|Colonia
29323|20452|Carlos Miguel Ignacio|Colonia
29324|20452|La Via|Colonia
29325|20452|Lomas del Bosque|Fraccionamiento
29326|20452|Vima|Colonia
29327|20463|Catalina|Colonia
29328|20463|El Ahuacatal|Colonia
29329|20463|El Paraíso|Colonia
29330|20463|El Potro|Colonia
29331|20463|Insurgentes|Colonia
29332|20463|Libertad|Colonia
29333|20463|Rincón del Milagro|Colonia
29334|20531|Izucar de Matamoros Centro|Colonia
29335|20532|El Calvario|Colonia
29336|20532|Guadalupe|Colonia
29337|20532|Lomas de Alchichica|Colonia
29338|20533|El Calvario 2a Secc|Colonia
29339|20534|Los Arcos|Colonia
29340|20535|Campestre|Fraccionamiento
29341|20535|La Curva|Fraccionamiento
29342|20535|La Espigas|Fraccionamiento
29343|20535|Los Ahuehuetes|Fraccionamiento
29344|20535|Niño Héroes|Fraccionamiento
29345|20535|Residencial El Mangal|Fraccionamiento
29346|20535|San Diego Chiconcuac|Colonia
29347|20535|Santiago Mihuacan|Colonia
29348|20536|Villa Pao|Colonia
29349|20537|Del Empleado|Colonia
29350|20538|Vista Hermosa|Colonia
29351|20539|Cruz Verde|Colonia
29352|20539|Santa Cruz Tecoxco|Colonia
29353|20540|Amatitlanes|Colonia
29354|20540|Campo Nuevo|Colonia
29355|20540|Cruz Verde 2a Sección|Colonia
29356|20540|Las Palmas|Fraccionamiento
29357|20540|Rancho Juanitos|Fraccionamiento
29358|20540|Unión de Comerciantes|Colonia
29359|20541|La Paz|Colonia
29360|20542|Santa Cruz|Colonia
29361|20543|Itzocan|Colonia
29362|20543|San Bernardino|Colonia
29363|20543|San Martín Huaquechula|Colonia
29364|20544|San Juan Piaxtla|Colonia
29365|20545|Los Fresnos|Colonia
29366|20545|Los Fresnos FOVISSSTE|Fraccionamiento
29367|20545|Valle Primavera|Colonia
29368|20546|Morelos|Colonia
29369|20546|Paseos de Matamoros|Fraccionamiento
29370|20546|Villas Reales|Fraccionamiento
29371|20547|El Mangal|Fraccionamiento
29372|20548|Jardín|Colonia
29373|20548|La Asunción|Colonia
29374|20548|La Magdalena|Colonia
29375|20548|Residencial la Asunción|Fraccionamiento
29376|20548|Santa Catarina|Colonia
29377|20548|Santa Cruz Coatla|Colonia
29378|20548|Villa Matamoros|Colonia
29379|20548|Violetas|Colonia
29380|20549|San Juan Coahuixtla|Colonia
29381|20549|San Miguel Izucar|Colonia
29382|20549|Santo Tomás|Colonia
29383|20550|Lázaro Cárdenas|Colonia
29384|20550|Los Reyes|Colonia
29385|20550|Santiago Mazatla|Colonia
29386|20692|Puebla Centro|Colonia
29387|20692|San Francisco|Colonia
29388|20693|Laboratorios Mayov de México S.A.|Gran Usuario
29389|20694|Planta Volkswagen de México S.A. de CV|Gran Usuario
29390|20695|Palacio de Gobierno del Estado de Puebla|Gran Usuario
29391|20696|Bosques 5 de Febrero INFONAVIT|Colonia
29392|20696|Residencial Santa María|Unidad Habitacional
29393|20696|Santa María la Ribera|Colonia
29394|20697|Las Huertas|Colonia
29395|20697|Santa Bárbara|Colonia
29396|20698|Barranca Honda|Colonia
29397|20698|Benito Juárez|Colonia
29398|20698|El Conde|Unidad Habitacional
29399|20698|Fidel Velázquez INFONAVIT|Colonia
29400|20698|Guadalupe del Oro|Colonia
29401|20698|Ignacio Mariscal|Ampliación
29402|20698|Miravalle|Colonia
29403|20698|Nueva 13 de Abril|Colonia
29404|20698|Polideportivo|Colonia
29405|20698|Predio Deportivo|Colonia
29406|20698|Rosas del Tepeyac|Colonia
29407|20698|San José los Cerritos|Colonia
29408|20698|San Pablo Xochimehuacan|Pueblo
29409|20699|La Candelaria|Colonia
29410|20700|Conjunto Emperatriz|Unidad Habitacional
29411|20700|Guadalupe Conde|Colonia
29412|20700|Hacienda Monsanto|Colonia
29413|20700|Monte Alban|Colonia
29414|20700|Nuevo Paraíso|Fraccionamiento
29415|20700|Potrero de María|Colonia
29416|20700|Prof. Jorge Murad M|Colonia
29417|20700|Real de Guadalupe|Colonia
29418|20700|San José del Conde|Colonia
29419|20700|Seda Monsanto|Ampliación
29420|20700|Seda Monsanto|Colonia
29421|20700|Solidaridad Nacional|Colonia
29422|20700|Solidaridad Nacional I|Condominio
29423|20700|Unidad Habitacional Villa Grande|Colonia
29424|20700|Villa de Guadalupe|Colonia
29425|20700|Villa Frontera INFONAVIT|Colonia
29426|20700|Villa Margarita Garcia|Colonia
29427|20700|Villas del Marques|Colonia
29428|20701|Las Sonatas|Fraccionamiento
29429|20701|México 83|Colonia
29430|20701|Nueva España|Colonia
29431|20701|Nueva San Salvador|Colonia
29432|20701|Portanova|Fraccionamiento
29433|20701|Venustiano Carranza|Colonia
29434|20701|Villa Diamante|Fraccionamiento
29435|20702|Lomas San Felipe Hueyotlipan|Colonia
29436|20703|Central de Abastos|Zona Comercial
29437|20703|Industrial el Conde|Colonia
29438|20703|Parque Industrial 5 de Mayo|Colonia
29439|20704|El Riego Sur|Colonia
29440|20704|Francisco Villa|Colonia
29441|20704|Pino Suárez|Colonia
29442|20704|San Jerónimo|Unidad Habitacional
29443|20704|San José 4 Caminos|Colonia
29444|20704|San Rafael Oriente|Colonia
29445|20705|San Rafael I|Colonia
29446|20706|Hornito|Colonia
29447|20706|San Felipe Hueyotlipan|Colonia
29448|20706|Xometlalco|Conjunto Habitacional
29449|20707|Ejidal San Felipe|Colonia
29450|20708|Campestre Rancho Colorado|Colonia
29451|20708|Jesús Gonzalez Ortega|Colonia
29452|20708|La Pedrera|Colonia
29453|20708|Rancho Colorado|Colonia
29454|20708|Residencial del Valle|Fraccionamiento
29455|20708|Rincón Dorado|Fraccionamiento
29456|20708|Valle del Ángel|Colonia
29457|20709|Aurora|Colonia
29458|20709|Jorge Murad Macluf|Colonia
29459|20709|Rincón San Bernardo|Fraccionamiento
29460|20709|San Bernardo|Colonia
29461|20710|Gonzalez Ortega 2a Secc|Colonia
29462|20711|Rancho Colorado 2a Secc|Colonia
29463|20712|Francisco Villa|Colonia
29464|20712|José Cleotilde Torres|Colonia
